d50(中位径_um),sigma(几何标准差),Phi_1(固含量),Phi_m_1(最大堆积),Emix_1(混合功_J),Temp_1(温度_C),Tau0_1(屈服应力_Pa),Phi_83(固含量),Phi_m_83(最大堆积),Emix_83(混合功_J),Temp_83(温度_C),Tau0_83(屈服应力_Pa),Phi_2(固含量),Phi_m_2(最大堆积),Emix_2(混合功_J),Temp_2(温度_C),Tau0_2(屈服应力_Pa)
26.8146,1.5012,0.6615,0.6827,4420702.4333,48.6594,56.6808,0.6565,0.6895,17006301.2131,52.4799,37.5202,0.6565,0.6929,23940083.8743,50.1381,32.1904
22.1066,1.4177,0.6554,0.6747,4449069.9652,49.702,102.1456,0.6508,0.683,18057685.5891,52.6551,62.0607,0.6508,0.6866,24452993.3445,50.6827,53.3517
20.0802,1.4274,0.6475,0.6756,4355852.1987,47.3131,74.0543,0.6426,0.6834,17309375.8429,52.5677,54.1686,0.6426,0.6875,24849850.3852,50.3886,46.6815
25.124,1.6028,0.6752,0.6924,4430775.3731,49.4467,77.0119,0.67,0.6981,17001302.128,52.143,47.2243,0.67,0.701,24173342.7804,50.6087,41.2364
21.8773,1.5137,0.6703,0.684,4665527.7511,47.4506,135.4744,0.6667,0.691,17948697.6991,52.8001,82.4047,0.6667,0.6944,25051275.6109,50.2393,68.2041
25.8325,1.4561,0.6657,0.6784,4502450.4393,47.3252,110.3625,0.6618,0.686,17679726.6637,52.9121,62.7824,0.6618,0.6898,24839990.4729,50.2016,51.0637
26.0626,1.4011,0.6481,0.673,4268190.4727,47.8483,52.9045,0.6443,0.6813,17424121.2251,52.1117,37.4634,0.6443,0.6854,24676741.8669,50.1896,32.146
22.4722,1.5055,0.6685,0.683,4208346.1858,49.6312,127.3116,0.665,0.6896,16439763.5271,52.2262,76.4732,0.665,0.6927,22959783.4443,50.4625,64.8736
28.1917,1.5031,0.6721,0.683,4601796.7329,48.7682,109.911,0.6671,0.6903,18347061.8719,52.9118,53.3596,0.6671,0.694,25975581.3534,50.5322,43.5874
24.772,1.5612,0.6632,0.6884,4412793.1293,47.9297,50.241,0.6584,0.6946,17217360.2557,52.3377,36.4439,0.6584,0.6977,24125834.8434,50.0185,31.848
24.0669,1.4402,0.661,0.6768,4365893.5693,49.826,106.6092,0.6564,0.6844,17055311.3513,52.7514,61.3818,0.6564,0.688,23729540.9769,50.6482,51.7209
22.4298,1.6159,0.6654,0.6937,4408112.1927,49.1732,51.8902,0.6614,0.6996,17982129.2143,52.0374,39.0952,0.6614,0.7023,24928894.613,50.771,35.379
25.666,1.5164,0.6682,0.6842,4446644.9658,49.7989,87.2619,0.6629,0.6914,18226576.8016,52.5148,48.9439,0.6629,0.6948,25561474.4508,50.9265,42.0004
20.5371,1.5047,0.663,0.683,4363409.4914,49.5556,105.131,0.6587,0.6899,17206681.8671,52.3049,68.1888,0.6587,0.6932,23983074.4371,50.8429,59.5091
25.133,1.5175,0.6688,0.6843,4454897.7195,48.1526,90.7911,0.6643,0.691,17294246.5813,52.5621,55.0688,0.6643,0.6942,24007554.5526,50.0239,46.3705
27.4318,1.4781,0.6659,0.6805,4367973.6055,47.8884,83.6108,0.6606,0.6881,18035710.693,52.5193,46.4672,0.6606,0.6917,25185505.2038,50.6067,39.2474
22.9897,1.5075,0.6701,0.6833,4348722.4101,47.5055,129.4484,0.6652,0.6904,17809896.5085,52.487,71.4314,0.6652,0.6935,24222387.2156,50.0418,60.1096
26.0574,1.5425,0.6692,0.6866,4365167.777,49.5017,74.1508,0.6639,0.6928,16674133.1699,52.2339,44.8052,0.6639,0.6957,22938997.8459,50.6797,39.2665
20.7557,1.6504,0.6713,0.697,4517112.2817,49.0553,66.3051,0.6665,0.7021,17178777.0403,52.647,48.9398,0.6665,0.7048,24473645.4969,50.1331,42.9685
21.0195,1.6035,0.6619,0.6925,4493314.3792,48.2248,52.9292,0.6567,0.6982,17142535.1444,52.8461,40.7351,0.6567,0.701,24146691.9342,50.7784,36.3372
23.0303,1.4927,0.6687,0.6818,4164575.5364,47.195,130.3094,0.6648,0.689,17416804.0489,52.2032,75.3524,0.6648,0.6925,24603877.6391,50.7208,63.3487
23.8137,1.5747,0.6642,0.6899,4726607.6554,48.4679,53.0632,0.6596,0.6959,17502785.2854,52.5631,39.12,0.6596,0.6989,24529226.0123,50.5691,34.4749
24.5559,1.4711,0.6571,0.6798,4342906.1243,47.8238,62.8636,0.6527,0.6875,18008821.2821,52.0159,42.7193,0.6527,0.6907,24253398.0351,50.494,37.6981
23.2166,1.4915,0.6581,0.6818,4533049.9137,47.0461,64.2246,0.654,0.6896,18818688.2791,52.8518,46.3813,0.654,0.6931,26089718.1039,50.557,39.9605
30.124,1.4139,0.657,0.6744,4459129.9778,47.3656,59.4425,0.6532,0.6823,17237557.7933,52.6466,38.1143,0.6532,0.6866,25041764.1976,50.817,31.6973
25.914,1.4613,0.6586,0.6787,4190764.0837,47.4966,65.0348,0.655,0.6859,16625485.0607,52.4693,45.3791,0.655,0.6895,23584798.1014,50.705,38.8814
29.3964,1.4864,0.6647,0.6812,4301040.0071,47.5234,62.0998,0.6596,0.6888,18191453.1511,52.0045,36.743,0.6596,0.6924,25371881.8151,50.8251,31.7846
20.7873,1.5744,0.6665,0.6898,4618437.6818,47.1443,76.2568,0.6612,0.6959,17655125.4989,52.0897,53.9401,0.6612,0.6989,24498469.4158,50.8236,48.2228
22.6512,1.4791,0.6649,0.6807,4594566.4344,49.3454,115.998,0.66,0.6876,16906432.6204,52.4617,67.3034,0.66,0.6914,24589499.1006,50.924,56.7818
24.2053,1.4206,0.6623,0.675,4426398.4595,47.9488,131.8932,0.6589,0.6829,17419903.3443,52.217,73.6345,0.6589,0.687,24882304.7886,50.9666,60.8635
28.0296,1.483,0.6633,0.6808,4198839.2602,48.7351,65.9273,0.6596,0.6877,16468889.6223,52.7109,42.9849,0.6596,0.6913,23698194.1653,50.6451,36.2034
24.9819,1.5119,0.6727,0.6837,4365457.5852,48.6482,137.2767,0.6694,0.6909,18084850.1412,52.5213,73.0928,0.6694,0.6943,25246364.8293,50.684,60.4024
26.6592,1.4087,0.6588,0.6738,4340171.3055,47.3881,90.3728,0.6534,0.6823,18070744.3771,52.0041,48.7675,0.6534,0.6863,25284849.8595,50.0817,40.8323
26.7596,1.4492,0.6611,0.6778,4563473.841,49.593,80.5943,0.6577,0.6854,17651140.4545,52.312,49.228,0.6577,0.6891,24616838.3232,50.5858,41.6728
30.1438,1.4054,0.6615,0.6735,4380443.3447,47.7281,91.001,0.6579,0.6818,17710100.1964,52.7392,49.1523,0.6579,0.6858,24856285.4234,50.5008,39.8725
21.1788,1.6125,0.672,0.6934,4451906.6907,47.3074,79.1865,0.6686,0.6996,18810809.4625,52.2661,58.449,0.6686,0.7023,25685885.9687,50.1291,51.1675
24.4474,1.4325,0.6596,0.6761,4372729.8041,48.6034,96.7511,0.6553,0.6837,16979583.4193,52.0464,57.8721,0.6553,0.6875,23948090.7905,50.1892,48.765
20.2192,1.6229,0.669,0.6944,4515618.1082,49.3986,72.9872,0.6652,0.6999,17306746.3377,52.8296,55.2412,0.6652,0.7027,24482655.0467,50.7657,48.7405
24.546,1.5479,0.6668,0.6872,4386388.2259,48.0927,67.413,0.6634,0.6936,17479900.0868,52.2082,47.5311,0.6634,0.6967,24376817.8148,50.0758,41.0018
28.5003,1.4494,0.6675,0.6777,4286137.4904,48.2249,119.3731,0.6638,0.6854,17496176.7921,52.5118,59.0465,0.6638,0.689,24276179.0902,50.8185,48.6017
24.4668,1.5048,0.6618,0.683,4388874.8118,49.2269,68.645,0.657,0.6897,16768265.8261,52.7945,45.6429,0.657,0.693,23715357.3916,50.6097,39.285
31.8315,1.4155,0.6597,0.6746,4553156.5887,48.7079,65.3078,0.6557,0.6826,17647635.032,52.9105,37.911,0.6557,0.6869,25377505.893,50.2073,30.6779
27.1535,1.5003,0.6724,0.6826,4381418.321,49.9563,130.318,0.6681,0.6894,16921292.364,52.572,63.2847,0.6681,0.6926,23425328.5215,50.421,52.2979
26.4897,1.5353,0.6653,0.686,4486982.7813,49.3128,58.8747,0.6609,0.6927,17706124.6361,52.3896,39.0222,0.6609,0.6956,24046813.7594,50.7311,34.3572
26.4073,1.4673,0.6624,0.6795,4414645.7015,47.9228,76.5605,0.6578,0.687,17776562.0014,52.3884,46.7003,0.6578,0.6905,24507394.8925,50.6234,40.0163
26.0187,1.416,0.659,0.6747,4568027.1959,47.4015,89.9602,0.654,0.6826,17456845.3813,52.5099,52.1258,0.654,0.6864,24377523.9285,50.2777,43.5408
31.2678,1.5081,0.6656,0.6833,4365969.3929,49.6287,52.3214,0.6606,0.6901,17088672.5005,52.0482,31.3825,0.6606,0.6936,24388426.6751,50.1675,26.7834
27.255,1.4216,0.6567,0.6753,4724460.7262,47.113,66.5423,0.6522,0.6836,18399507.6682,52.345,41.8858,0.6522,0.6875,25641710.9692,50.2608,35.3722
21.3488,1.4936,0.6685,0.6821,4588156.6779,47.559,146.7606,0.6642,0.6897,18717585.0092,52.8973,83.649,0.6642,0.6931,25678173.463,50.0503,69.1374
26.2227,1.4571,0.667,0.6784,4323841.9043,48.8492,124.8721,0.6626,0.6856,16786219.5723,52.8265,64.4408,0.6626,0.6891,23387140.9762,50.6619,53.1983
20.9346,1.6616,0.6686,0.698,4342593.5471,49.6621,55.0808,0.6635,0.7031,17206373.854,52.8164,41.2324,0.6635,0.7056,24197511.1681,50.4968,36.7794
20.6644,1.4893,0.6524,0.6816,4382564.2206,47.3256,63.2821,0.6486,0.6885,17094005.5413,52.7992,49.8586,0.6486,0.692,23990407.1833,50.2587,43.2545
27.8036,1.5376,0.6699,0.6861,4247043.6899,49.9111,72.1252,0.6648,0.6925,16952498.1366,52.8964,42.3031,0.6648,0.6957,23835935.6271,50.8883,36.227
20.0732,1.4188,0.6431,0.675,4619386.1457,47.2874,63.722,0.6393,0.6829,17581281.0202,52.3318,49.7898,0.6393,0.6866,24266403.4506,50.8467,44.2177
24.1732,1.4165,0.6487,0.6747,4543614.2618,47.9472,57.7832,0.6446,0.6828,17817815.2312,52.7699,41.5963,0.6446,0.6865,24543286.8523,50.4881,35.9023
27.0967,1.508,0.6657,0.6834,4424498.4696,48.7056,68.3818,0.662,0.69,16898744.2279,52.9024,45.389,0.662,0.6931,23236104.7073,50.2539,38.4691
25.0483,1.4231,0.6599,0.6754,4689651.8501,49.7173,102.3266,0.6563,0.6835,18054767.0707,52.1159,59.085,0.6563,0.687,24545442.0013,50.0317,49.6842
23.2892,1.6051,0.6676,0.6926,4323366.5394,49.1303,56.8232,0.6637,0.6983,17157615.2324,52.4054,42.0403,0.6637,0.7012,24279745.3898,50.9581,37.4869
28.3994,1.43,0.6662,0.676,4553769.062,47.5021,125.8115,0.662,0.684,17869275.9851,52.1801,59.1386,0.662,0.688,25310451.2728,50.6526,48.0912
22.6959,1.4813,0.6532,0.6807,4302798.1507,49.3095,59.4222,0.6479,0.6878,17065326.6264,52.7039,41.5552,0.6479,0.6916,24648717.9266,50.0396,35.6174
23.8482,1.5383,0.6675,0.6862,4302696.8542,48.3437,79.9283,0.6639,0.6931,18039526.2409,52.1147,53.1887,0.6639,0.6963,25115635.1531,50.6164,46.1977
20.3457,1.5333,0.6698,0.6858,4485318.8918,47.1403,128.16,0.6663,0.6922,16996185.8849,52.7332,86.3814,0.6663,0.6957,24518988.0394,50.4083,72.1084
21.8616,1.4861,0.6492,0.6814,4600160.5569,47.7288,50.462,0.6441,0.6892,18943366.0954,52.512,37.6625,0.6441,0.6931,26831253.1327,50.4685,33.0215
20.5977,1.4245,0.645,0.6753,4313702.3736,48.6571,66.2331,0.6401,0.6837,18191658.1255,52.804,47.5971,0.6401,0.6877,25557252.6819,50.6907,41.4265
25.4868,1.5331,0.6655,0.6858,4553209.0194,47.8457,62.9272,0.6608,0.6924,17492315.7632,52.7148,42.7325,0.6608,0.6958,24879704.8927,50.3411,36.5002
20.4272,1.6193,0.6636,0.6939,4111592.5693,49.2293,57.3365,0.6595,0.6997,17517189.0659,52.6751,44.3207,0.6595,0.7021,23856000.9482,50.9255,40.069
31.7191,1.4164,0.6581,0.6746,4388632.8485,48.8907,58.8659,0.6536,0.6824,17096597.0934,52.5531,34.7477,0.6536,0.6865,24455617.0857,50.3314,28.8269
23.1927,1.6031,0.6722,0.6924,4295270.8241,47.8426,72.2626,0.6667,0.6982,17384784.7491,52.5845,48.2457,0.6667,0.7011,24489059.8706,50.2929,41.9276
21.7777,1.4371,0.6559,0.6767,4643194.514,47.2481,89.917,0.6517,0.6845,17768272.1978,52.6246,61.2774,0.6517,0.6882,24761785.0196,50.4953,52.2499
24.9249,1.5345,0.6701,0.6858,4332119.7237,48.0837,88.753,0.6655,0.6924,17162623.3597,52.6643,54.6906,0.6655,0.696,25007972.7751,50.5748,45.8949
30.4176,1.5707,0.6713,0.6894,4549757.8622,49.1325,50.5586,0.6668,0.6954,17054231.4091,52.553,32.8402,0.6668,0.6984,24010597.1607,50.7664,28.4792
25.0555,1.4908,0.6621,0.6818,4625798.8139,48.4808,70.9229,0.6571,0.6889,17497997.292,52.6452,45.7247,0.6571,0.6924,24683630.7591,50.2974,38.9101
26.6078,1.5225,0.6732,0.6847,4262236.6161,47.7682,111.6423,0.6676,0.6916,17678525.63,52.1532,55.4297,0.6676,0.6948,24469979.4806,50.7118,47.2344
30.1491,1.4025,0.6548,0.6733,4476524.6652,47.1396,55.4756,0.6497,0.6813,17239090.3068,52.3935,34.4352,0.6497,0.6851,24013272.9196,50.8001,29.5036
21.3388,1.666,0.675,0.6984,4276239.816,48.2825,68.1121,0.6696,0.7038,18205119.6166,52.2609,47.8344,0.6696,0.7061,24729762.5192,50.1332,42.684
20.8228,1.5614,0.6603,0.6884,4274919.7825,49.6693,64.3879,0.6568,0.695,18021573.7881,52.5563,48.2794,0.6568,0.6979,24714332.3479,50.8464,43.0717
30.6618,1.4858,0.671,0.6812,4450612.6765,49.5883,102.7216,0.6674,0.6883,17181313.6805,52.8818,51.8789,0.6674,0.6918,24185667.8486,50.2403,41.7567
24.2117,1.6452,0.673,0.6963,4044746.5324,47.2122,52.6674,0.6682,0.7016,16807693.8337,52.7818,39.4676,0.6682,0.7041,23781644.0197,50.1611,34.4915
22.4205,1.4243,0.6623,0.6752,4251326.6189,47.4938,148.9495,0.6589,0.6832,17320185.0539,52.7956,85.4517,0.6589,0.6867,23726622.299,50.8022,71.1395
20.6178,1.6079,0.6703,0.6929,4473347.3817,48.3151,80.1126,0.6662,0.6988,17847447.4609,52.5121,58.142,0.6662,0.7017,24985773.4067,50.5653,51.0922
21.1925,1.4724,0.6482,0.68,4553611.3599,47.289,54.5494,0.6432,0.6874,17705919.4036,52.5096,41.5628,0.6432,0.6913,25345664.4777,50.1167,36.0937
25.6163,1.5898,0.6727,0.6912,4387377.7203,47.7279,66.2349,0.6673,0.6974,18116599.9641,52.9034,42.983,0.6673,0.7001,24630821.2012,50.8703,37.6423
22.9688,1.4815,0.6606,0.6807,4266073.5054,48.8129,84.0743,0.656,0.6878,17034497.4534,52.0663,54.0988,0.656,0.6914,24213369.3867,50.4182,46.6352
24.9203,1.5417,0.6742,0.6865,4347168.7294,47.231,114.0827,0.6695,0.693,17120015.5026,52.7539,64.5828,0.6695,0.6961,24099336.2692,50.595,54.0623
20.8777,1.6363,0.6748,0.6955,4112757.2205,48.4814,85.2973,0.6694,0.7013,18063806.2279,52.526,56.9233,0.6694,0.7037,24622744.7856,50.6812,50.6181
20.2057,1.6253,0.6652,0.6946,4385959.1612,49.3038,60.6551,0.6598,0.6999,16806375.0364,52.2465,44.5953,0.6598,0.7025,23541353.1909,50.8917,40.5133
29.4195,1.5669,0.6711,0.689,4485743.3642,49.2429,55.0988,0.6662,0.695,16901347.6755,52.6203,34.9148,0.6662,0.6979,23541183.0855,50.6787,30.3066
21.5663,1.5683,0.6733,0.6892,4557017.2655,48.8556,116.1224,0.6693,0.6958,18449331.0983,52.5194,72.291,0.6693,0.6988,25437981.3173,50.1008,61.3981
27.9369,1.4638,0.6573,0.679,4263012.7628,49.295,53.093,0.6522,0.6863,16939864.0331,52.7852,34.5623,0.6522,0.69,24080920.3176,50.6524,29.6228
26.5434,1.4497,0.6584,0.6778,4428978.5584,47.8026,65.9049,0.654,0.6857,18001227.2515,52.1019,42.1649,0.654,0.6892,24718216.6778,50.1463,36.1811
20.8644,1.5529,0.6703,0.6877,4524539.042,48.0819,111.4555,0.6654,0.6941,17591890.5414,52.7383,70.817,0.6654,0.6973,24664001.2642,50.9884,61.2401
22.5523,1.4327,0.6501,0.6761,4390123.3978,49.9716,68.4358,0.6464,0.6845,18362517.6936,52.2,46.9416,0.6464,0.6884,25633675.5211,50.5237,40.8351
25.8674,1.5374,0.6724,0.6862,4552691.3229,49.1444,98.098,0.6688,0.693,17922178.364,52.7727,57.9987,0.6688,0.6964,25469778.6786,50.3848,48.0445
23.6713,1.5878,0.6671,0.6909,4229522.0367,48.8995,58.9494,0.6636,0.697,17593867.1918,52.8616,43.762,0.6636,0.7002,25141203.4716,50.5891,37.9578
29.7924,1.5649,0.6725,0.6888,4457285.6365,49.7659,60.5308,0.6689,0.6953,18073296.5865,52.0794,37.6195,0.6689,0.6983,24915325.2642,50.1997,32.3544
22.3362,1.5382,0.6683,0.6863,4452605.0063,49.2357,97.5438,0.6643,0.693,17889835.2445,52.001,61.8418,0.6643,0.6962,24980296.4206,50.613,53.7234
23.7406,1.4459,0.6565,0.6774,4455200.3443,49.8132,79.1084,0.6528,0.6854,17989374.6189,52.4992,51.5724,0.6528,0.6894,25628685.2383,50.8319,44.0354
22.6695,1.4143,0.6431,0.6745,4532608.5531,47.5571,51.5276,0.6394,0.6827,17903710.9603,52.2982,39.621,0.6394,0.6867,25219861.6151,50.7386,34.8328
27.0228,1.4069,0.6593,0.6737,4473853.11,49.0529,95.6028,0.6543,0.6819,17603742.8089,52.5741,50.9488,0.6543,0.6858,24626937.3318,50.0598,41.9826
31.5918,1.4907,0.667,0.6817,4377172.5369,49.8754,65.1456,0.6626,0.6893,18331956.8423,52.8928,36.1711,0.6626,0.6925,24867113.2732,50.4223,30.4842
23.2665,1.4832,0.6527,0.681,4482087.1687,48.0599,53.0304,0.6484,0.6882,17486127.8022,52.131,39.1581,0.6484,0.6919,24881585.635,50.8752,34.6953
27.2878,1.4776,0.6633,0.6804,4273384.0194,47.8599,70.867,0.6593,0.688,17927637.9737,52.0991,44.0741,0.6593,0.6911,24213368.4641,50.3577,38.0478
21.11,1.5795,0.6743,0.6902,4468000.5932,47.5847,116.2926,0.6698,0.696,16736831.0388,52.9772,75.9113,0.6698,0.6987,23048037.6069,50.9197,65.6297
21.5088,1.6615,0.6743,0.698,4389114.5411,49.7287,68.409,0.669,0.7034,18011795.4521,52.0552,46.7435,0.669,0.7059,25223650.3737,50.2356,41.6864
28.8634,1.4652,0.6666,0.6794,4698572.1656,47.5446,87.7412,0.663,0.6866,17370760.1391,52.7864,51.1178,0.663,0.6901,24133378.1949,50.062,41.8037
31.2312,1.4468,0.6617,0.6775,4423554.6359,48.6751,61.9175,0.6574,0.685,17268908.6415,52.0231,36.1847,0.6574,0.6888,24341046.3382,50.6679,30.7714
21.6007,1.4229,0.6436,0.6754,4661857.1147,49.1235,57.4033,0.6392,0.6837,18399897.2879,52.6588,42.0646,0.6392,0.6879,26167193.9306,50.3192,36.315
28.2737,1.4596,0.6674,0.6788,4573677.1033,47.2544,103.313,0.6622,0.6859,16903333.2439,52.1421,52.6986,0.6622,0.6895,23812513.9131,50.966,44.3593
27.7041,1.6071,0.6724,0.6928,4292769.4344,49.0677,51.2119,0.667,0.6986,17428420.4047,52.5948,33.6606,0.667,0.7014,24469669.9782,50.2536,29.266
22.3974,1.6065,0.672,0.6929,4659433.5136,49.3229,76.6934,0.667,0.6988,17990802.2097,52.7523,51.2942,0.667,0.7016,25122750.2715,50.7424,44.9274
23.2068,1.498,0.6634,0.6825,4504975.2041,49.7664,88.3346,0.66,0.6894,17419423.2426,52.8251,58.5844,0.66,0.6928,24249484.0534,50.1971,49.4886
24.4163,1.5188,0.6626,0.6844,4517903.2508,49.9579,67.0056,0.659,0.6913,17659524.1761,52.8779,46.1723,0.659,0.6948,25184252.7597,50.0873,38.9968
20.6835,1.5007,0.6543,0.6827,4480900.538,47.3063,64.5242,0.6506,0.6894,16850396.2932,52.0485,50.3878,0.6506,0.6927,23659517.7885,50.9307,45.0739
26.886,1.5774,0.6726,0.6899,4324776.8843,47.0001,64.1915,0.6675,0.6959,17054712.6506,52.8527,42.2664,0.6675,0.6989,24046244.8094,50.7977,36.4618
21.8849,1.4828,0.6543,0.6812,4770080.8313,47.2515,62.7686,0.6495,0.6886,18292633.0862,52.2175,45.6094,0.6495,0.6923,25840625.0603,50.6954,40.0729
20.3964,1.5111,0.6685,0.6836,4256070.8519,49.1662,145.7372,0.6641,0.6904,17094556.9289,52.2302,85.417,0.6641,0.6937,23970210.5372,50.8463,73.3042
27.6344,1.5502,0.6716,0.6874,4443136.1234,49.2827,72.9001,0.6663,0.6939,17673759.5705,52.3587,42.1269,0.6663,0.6969,24326893.2374,50.3199,36.2573
21.2868,1.4469,0.645,0.6775,4398022.9382,48.8582,55.7687,0.6408,0.6852,17554508.784,52.4756,42.003,0.6408,0.6887,24193541.8167,50.3715,37.0031
21.5935,1.4717,0.6571,0.68,4545156.265,47.6401,79.9946,0.6517,0.6871,17288030.2496,52.3831,54.0727,0.6517,0.691,24817326.3724,50.4173,46.5112
20.8494,1.5166,0.6525,0.6842,4544069.4494,47.0973,54.0041,0.6476,0.6912,17908254.5821,52.735,42.1424,0.6476,0.6943,24367250.6197,50.8323,37.6502
24.9618,1.5139,0.6727,0.6841,4696823.1261,47.0602,127.1718,0.6679,0.691,17914073.0083,52.8414,67.3391,0.6679,0.6942,24722410.8821,50.685,56.1797
24.6451,1.4833,0.6586,0.6811,4544177.5395,48.5129,63.4645,0.6547,0.6884,17860685.2977,52.9987,44.4568,0.6547,0.6916,24320267.0359,50.6665,38.4253
31.697,1.5477,0.6703,0.6871,4339968.4888,48.1655,50.6729,0.6667,0.6934,16984285.0562,52.2439,33.4438,0.6667,0.6965,23773008.974,50.7539,28.9298
26.9939,1.4261,0.6594,0.6755,4365443.964,47.8656,80.88,0.6549,0.6839,18265751.7315,52.9469,47.678,0.6549,0.6874,24807031.269,50.0451,39.6911
26.0331,1.4051,0.6596,0.6736,4472897.3188,49.865,108.7052,0.6542,0.6819,17818094.4513,52.2114,54.4621,0.6542,0.6858,24761369.9174,50.3393,45.5791
24.6296,1.4489,0.6532,0.6776,4304723.706,48.5046,59.0102,0.6478,0.6856,17910021.2622,52.9272,39.6247,0.6478,0.6891,24581548.1605,50.3714,34.143
31.8016,1.424,0.6627,0.6753,4434198.3339,48.8414,78.6221,0.6592,0.6829,16941260.8139,52.5768,43.3384,0.6592,0.6871,24508465.3368,50.492,35.0552
20.9024,1.4324,0.6544,0.6763,4737521.7434,48.7734,95.7755,0.6487,0.6836,16901765.138,52.4846,61.186,0.6487,0.6875,23938994.4007,50.3357,52.3494
22.9154,1.5184,0.6626,0.6844,4495753.3748,48.0063,73.104,0.6592,0.6915,18253902.383,52.0753,51.4913,0.6592,0.6947,25018519.6092,50.9145,45.5362
22.3998,1.4184,0.6466,0.6748,4484458.0855,47.0493,59.2873,0.643,0.6831,17993137.9821,52.6762,45.3871,0.643,0.6868,24766631.855,50.9421,39.792
30.1299,1.5701,0.6719,0.6892,4170039.1797,48.9924,54.202,0.6673,0.6955,17397652.5865,52.2729,33.9703,0.6673,0.6986,24723591.1825,50.3773,29.1963
20.6711,1.6471,0.6681,0.6967,4476817.2609,49.4013,59.0036,0.6626,0.7019,17230086.0991,52.9812,43.5619,0.6626,0.7044,24037822.8832,50.4236,38.6265
24.7314,1.5624,0.6726,0.6885,4310395.4626,47.2449,85.7273,0.6679,0.6947,17205086.6206,52.9584,54.6423,0.6679,0.6979,24513103.4139,50.9984,46.6261
22.4237,1.5526,0.6707,0.6876,4393210.1658,49.7039,103.8071,0.6664,0.694,17382442.1008,52.5568,64.3621,0.6664,0.6971,24381310.0666,50.8231,55.4799
25.1375,1.5361,0.6716,0.686,4397461.6515,49.0494,98.7384,0.6672,0.6925,17209115.6117,52.7301,57.9257,0.6672,0.6956,23896746.2204,50.648,49.194
20.2962,1.4056,0.6518,0.6737,4581972.244,47.0098,99.8654,0.6463,0.6821,18136253.4457,52.4875,64.9077,0.6463,0.6863,25671221.8596,50.0394,54.7505
22.742,1.4015,0.6501,0.6731,4341563.9284,48.0209,76.9767,0.6466,0.6817,18007957.3131,52.9244,53.7074,0.6466,0.6857,25274302.5582,50.2153,45.1125
28.1599,1.4115,0.6531,0.6741,4405217.5972,49.4793,57.2627,0.6493,0.6822,17435461.0415,52.2279,37.1352,0.6493,0.6861,24545244.1294,50.0058,31.3923
29.8935,1.4448,0.6658,0.6774,4593436.0636,47.6002,93.086,0.661,0.6856,18551825.5015,52.0912,46.0269,0.661,0.6893,25723700.2072,50.0933,38.0071
20.0288,1.5008,0.6518,0.6826,4309362.3754,48.373,63.5391,0.647,0.6902,18517664.7706,52.7935,47.2327,0.647,0.6938,26104287.83,50.5154,41.2685
30.8408,1.4631,0.6703,0.6792,4582469.1696,49.2037,119.9226,0.6662,0.6864,17272591.4996,52.8942,54.2865,0.6662,0.69,24164980.9422,50.9611,44.0521
25.218,1.5966,0.6738,0.6917,4206279.8205,47.8331,70.4909,0.6685,0.698,18014978.6622,52.5619,44.9478,0.6685,0.7008,25054785.4417,50.7184,39.2229
22.6624,1.6622,0.6744,0.6981,4336494.5311,49.8802,61.8066,0.6699,0.703,16866635.793,52.6732,44.7727,0.6699,0.7055,23843602.7007,50.3417,39.459
25.0932,1.5234,0.6696,0.6848,4430205.0603,48.1444,92.4783,0.6648,0.6912,16718729.3836,52.2405,55.1535,0.6648,0.6945,23634843.3958,50.0538,46.6084
22.9546,1.5389,0.6692,0.6864,4582485.4245,48.8822,96.5203,0.6639,0.6934,18460596.8345,52.6305,57.4632,0.6639,0.6965,25402225.0979,50.8306,49.7639
21.289,1.4482,0.6635,0.6777,4492721.739,47.6478,146.3708,0.6597,0.6852,17319283.2514,52.3355,86.5136,0.6597,0.689,24507454.4133,50.6795,72.25
24.1907,1.4554,0.6561,0.6784,4610814.1948,49.1268,68.9872,0.6511,0.6863,18202838.3039,52.1537,44.1684,0.6511,0.6897,24878684.1977,50.7419,38.8032
23.4069,1.508,0.6696,0.6832,4214835.1897,49.4238,125.555,0.6652,0.6899,16660251.8598,52.4148,70.2279,0.6652,0.6936,24316814.1281,50.2275,57.9617
26.2362,1.5153,0.6657,0.6841,4501164.5529,49.3916,70.3472,0.6612,0.6913,18346145.6694,52.3324,43.5386,0.6612,0.6947,25575263.87,50.8609,37.7259
20.0359,1.4185,0.6442,0.6749,4580267.1622,49.9312,71.2079,0.6389,0.6832,18143014.4165,52.8688,49.5322,0.6389,0.6869,24989689.861,50.6539,43.303
24.1803,1.4784,0.6653,0.6806,4564810.4438,49.5125,106.27,0.6613,0.6878,17532937.5611,52.791,62.6075,0.6613,0.6918,25393194.8054,50.9732,52.1402
24.8487,1.4096,0.6549,0.6739,4393184.889,49.9611,83.7747,0.6502,0.6816,16802330.3237,52.5811,50.8944,0.6502,0.6858,24239959.2939,50.8912,43.0531
21.9091,1.5141,0.6665,0.6839,4273409.3638,49.8489,109.2546,0.6616,0.6912,18387830.8663,52.8514,64.4511,0.6616,0.6947,25648606.3745,50.1787,54.2995
26.2962,1.5489,0.6727,0.6873,4414820.0064,47.7067,85.5757,0.6676,0.694,18145352.5596,52.3734,49.3809,0.6676,0.6972,25284869.1119,50.6973,42.3481
