d50(中位径_um),sigma(几何标准差),Phi_1(固含量),Phi_m_1(最大堆积),Emix_1(混合功_J),Temp_1(温度_C),Tau0_1(屈服应力_Pa),Phi_83(固含量),Phi_m_83(最大堆积),Emix_83(混合功_J),Temp_83(温度_C),Tau0_83(屈服应力_Pa),Phi_2(固含量),Phi_m_2(最大堆积),Emix_2(混合功_J),Temp_2(温度_C),Tau0_2(屈服应力_Pa)
9.8146,1.4374,0.4829,0.5765,1352156.6581,26.1156,17.9397,0.4829,0.582,4783653.1641,31.0615,22.8754,0.4775,0.5861,7427629.5081,28.8603,16.0949
8.0691,1.4214,0.4714,0.5757,1431550.6573,25.7231,19.0457,0.4714,0.5825,5714944.8222,31.5643,25.4513,0.4669,0.5861,7983796.5486,27.9633,17.1033
10.845,1.4006,0.4749,0.5745,1450148.8313,26.2375,13.7291,0.4749,0.5806,5224343.1472,30.3056,16.5851,0.4701,0.585,8057514.4486,27.4047,11.3409
7.4066,1.4198,0.4845,0.5756,1481745.376,26.2218,36.3857,0.4845,0.5821,5502998.2686,29.3736,41.3099,0.4797,0.5858,7863993.2953,29.6865,34.63
8.3365,1.5585,0.4805,0.5838,1450327.11,27.9327,12.7958,0.4805,0.5896,5221303.0098,29.5794,13.2789,0.4764,0.5935,7840453.2901,29.3658,10.634
11.6815,1.4041,0.477,0.5746,1388330.4525,27.4974,13.617,0.477,0.5807,5177986.6804,30.9165,15.5624,0.4695,0.5841,7348411.3042,28.7177,10.3582
9.0607,1.4419,0.4764,0.577,1494320.9086,26.9911,17.5244,0.4764,0.5841,5980358.9918,29.2412,18.6696,0.4669,0.5874,8074962.5011,28.0281,12.06
10.718,1.4902,0.4862,0.5797,1414550.8417,26.1487,12.7344,0.4862,0.585,4753077.6729,30.6918,15.9242,0.4764,0.588,6732997.6566,29.2673,10.0525
10.8127,1.4799,0.4791,0.5791,1418526.099,26.0083,10.2175,0.4791,0.5851,5238608.3775,28.9557,11.6178,0.4763,0.5882,7253441.0941,29.766,10.6723
8.7877,1.405,0.4774,0.5746,1355158.8634,26.9824,23.387,0.4774,0.5812,5459330.3524,30.8098,27.3567,0.4742,0.5851,7956793.1635,29.2658,21.7056
7.0347,1.4428,0.4782,0.5769,1404835.9208,27.1998,31.1845,0.4782,0.5826,4990790.9108,29.3824,33.5109,0.4751,0.586,7185502.1528,29.0285,28.4958
9.145,1.4264,0.4728,0.576,1432454.702,26.6024,16.1334,0.4728,0.5813,4748775.2095,30.0527,18.9143,0.4698,0.5849,7029906.3647,29.5711,15.9906
7.6259,1.5746,0.4817,0.5846,1371410.9028,26.7556,13.3355,0.4817,0.5902,5035254.529,30.211,15.5652,0.474,0.5933,7121326.8182,29.0386,10.1354
10.8051,1.4205,0.4722,0.5755,1370582.3078,25.425,10.7072,0.4722,0.5814,5006983.0629,30.665,14.0947,0.468,0.5847,7134653.561,29.8116,11.2837
8.2104,1.4419,0.4773,0.5766,1257449.008,26.7202,21.6395,0.4773,0.5835,5550673.1799,31.4172,26.6085,0.4723,0.5866,7562222.4863,29.0459,19.0509
7.9342,1.5043,0.4813,0.5804,1362027.1795,27.0294,19.1866,0.4813,0.5867,5348081.4708,28.1499,19.2373,0.4754,0.5906,7951702.3538,27.0673,13.8355
7.9162,1.4872,0.4684,0.5793,1289903.8108,25.2231,11.5819,0.4684,0.5862,5688595.924,30.3056,15.0773,0.4622,0.5897,7941324.8384,28.1986,10.0774
10.4763,1.4794,0.4841,0.579,1365058.1715,26.3291,13.3368,0.4841,0.5859,5770778.4895,30.9827,16.4128,0.4752,0.5894,8025816.2471,29.751,10.809
9.0864,1.4728,0.4776,0.5789,1537036.27,25.2849,13.4645,0.4776,0.5847,5224346.4827,29.0437,16.31,0.4701,0.5882,7536633.902,28.8069,11.8806
7.1309,1.4105,0.4533,0.5749,1354606.6043,26.2756,14.2276,0.4533,0.5812,5226105.736,31.4087,18.3713,0.4492,0.5855,7991043.353,28.7979,13.0842
10.5431,1.428,0.4745,0.5759,1319190.037,27.1404,13.2354,0.4745,0.5825,5451518.8459,29.1901,13.9989,0.4678,0.5867,8161412.3192,28.8672,10.4932
8.5701,1.438,0.4635,0.5766,1416797.161,26.0434,11.884,0.4635,0.583,5400805.7645,30.5895,14.861,0.4584,0.5864,7586283.3254,29.6485,11.3219
7.9565,1.4034,0.4748,0.5744,1314926.2762,26.4055,25.448,0.4748,0.5807,5197233.9314,31.3721,32.1273,0.4704,0.5848,7797890.2976,27.3285,20.952
8.8737,1.4746,0.4824,0.5786,1319376.7906,25.7089,17.1928,0.4824,0.5852,5469401.0683,30.4193,21.5901,0.4724,0.5883,7502975.643,27.3124,12.1687
11.5657,1.4063,0.4764,0.5747,1407303.8429,27.0439,13.0158,0.4764,0.5814,5529775.5183,30.2955,14.7425,0.4701,0.5855,8123129.5731,28.1898,10.1715
7.713,1.4171,0.4644,0.5754,1428393.8754,27.5128,19.0219,0.4644,0.5817,5312016.9542,30.3666,21.1964,0.4593,0.5849,7346364.0851,27.5326,14.4647
9.9253,1.4044,0.4675,0.5746,1391540.0205,27.7394,13.9337,0.4675,0.5817,5775052.2926,28.9398,13.9257,0.4647,0.5857,8380047.2579,29.455,12.5776
7.5465,1.4082,0.4618,0.5747,1296958.2077,26.5544,17.9329,0.4618,0.5811,5281354.2965,28.079,18.5931,0.4549,0.5846,7507116.2582,29.9256,15.7444
7.6076,1.4089,0.4653,0.5751,1515724.7912,27.1996,20.6807,0.4653,0.5814,5409611.5921,28.6692,21.2803,0.4607,0.5851,7796396.2727,29.0032,17.8353
8.1297,1.4839,0.4802,0.5792,1362678.2545,26.8988,19.6144,0.4802,0.585,5011538.5947,30.3959,22.811,0.4773,0.5885,7281914.6177,29.7769,19.1368
11.3335,1.4117,0.4752,0.5752,1523442.9692,25.6335,11.4397,0.4752,0.5812,5201333.8386,31.8449,15.7412,0.4699,0.5849,7558558.9073,29.2235,11.0136
9.6339,1.5089,0.4842,0.5806,1292993.4692,27.6381,14.7325,0.4842,0.5865,5039836.9352,29.3643,15.3166,0.4797,0.5897,7183087.4752,29.6725,12.7819
8.5926,1.4601,0.4728,0.5779,1400587.717,26.8894,15.4056,0.4728,0.5851,5921296.0003,30.115,17.4393,0.4663,0.5886,8261652.27,28.6036,12.2026
10.8944,1.4053,0.4752,0.5747,1451103.5389,25.793,12.9763,0.4752,0.5808,5209729.4745,30.2479,16.1537,0.4697,0.5849,7805942.8126,29.01,12.0299
7.662,1.4253,0.4743,0.5758,1375163.3541,26.8429,24.7267,0.4743,0.5816,4990815.5348,31.6176,30.8554,0.4672,0.5847,6940842.2446,29.5937,21.0754
8.6441,1.4507,0.4822,0.5778,1689686.5087,27.0523,22.3877,0.4822,0.5839,5546410.2927,29.8476,24.8142,0.4727,0.5877,7970517.9366,27.3371,14.791
7.0952,1.496,0.4625,0.5799,1349652.5144,27.2074,12.397,0.4625,0.5859,5119326.2219,28.1766,12.4524,0.4587,0.5898,7676906.1577,28.489,10.4076
12.9634,1.424,0.4831,0.576,1520047.6979,27.8113,12.4121,0.4831,0.5813,4850775.7054,31.1841,14.185,0.4768,0.585,7190749.6558,29.9285,10.3458
9.6826,1.4084,0.4765,0.5749,1414234.3015,27.3923,18.917,0.4765,0.5807,5011380.1924,28.9591,19.5379,0.4736,0.5844,7377168.5305,29.3662,17.4725
9.8206,1.4067,0.4701,0.5747,1391619.1582,26.6543,14.2535,0.4701,0.582,5878352.9371,29.279,15.6046,0.461,0.5857,8283606.8158,27.6861,10.0154
9.3578,1.4861,0.4845,0.5794,1404548.7549,25.5508,15.4188,0.4845,0.5862,5720917.2801,30.0224,19.0972,0.4772,0.5898,8073614.178,27.3487,12.0604
9.2289,1.4298,0.4744,0.5762,1463971.224,27.8696,17.8392,0.4744,0.5823,5246097.1711,31.9555,21.0872,0.4672,0.5866,7991947.3971,29.8715,14.1267
8.4581,1.5251,0.4864,0.5817,1364009.4601,25.9468,16.699,0.4864,0.5876,5196787.0512,30.0063,20.2546,0.4776,0.591,7433912.0035,27.5632,12.1431
9.1145,1.4159,0.4854,0.5753,1391926.6313,26.2206,25.2767,0.4854,0.5815,5237620.4906,29.0147,28.1518,0.4781,0.5855,7826997.9672,29.4761,21.8968
9.0818,1.4788,0.4794,0.5791,1478450.6085,26.0063,14.704,0.4794,0.5852,5320539.3567,31.5625,19.3606,0.4694,0.5887,7586693.4819,29.4905,11.5945
9.0568,1.4297,0.4888,0.5759,1268605.5228,27.0227,28.3212,0.4888,0.5827,5532197.0025,29.3113,30.0369,0.4796,0.5868,8169857.8466,27.1143,18.6032
7.3017,1.5041,0.4701,0.5804,1356414.0014,27.4765,15.2862,0.4701,0.5862,5036051.9951,31.1513,17.9141,0.463,0.5895,7224208.627,29.3839,11.8114
7.0124,1.5244,0.4759,0.5817,1386802.5951,25.9004,16.3524,0.4759,0.5884,5747338.906,30.6219,20.5474,0.469,0.5918,7986905.7321,27.2955,12.2986
7.7067,1.5171,0.4782,0.5814,1501232.637,25.1388,14.5748,0.4782,0.5888,6246051.8713,31.1173,19.792,0.4723,0.592,8374815.6868,29.5893,14.0063
7.3423,1.4381,0.4732,0.5765,1355579.4192,25.0779,21.2414,0.4732,0.5828,5300298.4863,30.4894,28.3171,0.4678,0.5863,7518637.9835,27.1858,18.5101
8.822,1.4601,0.4653,0.5779,1430626.1736,27.1962,11.3477,0.4653,0.5851,5967983.8736,30.9655,13.2381,0.4626,0.5884,8098391.4701,29.7205,10.8035
9.7732,1.4796,0.4813,0.5792,1484502.7311,25.7594,13.2607,0.4813,0.5854,5437844.9951,31.9936,18.1332,0.4769,0.5887,7597832.134,27.8312,11.8129
7.175,1.4993,0.4802,0.5802,1394086.1171,26.7977,22.7997,0.4802,0.5864,5332482.218,29.4209,25.1476,0.4743,0.59,7723169.0656,28.022,17.9447
8.7361,1.4402,0.4657,0.5767,1399929.744,27.7845,13.8216,0.4657,0.5822,4811338.1903,29.4848,14.4993,0.4599,0.586,7268693.2065,27.9777,10.296
9.288,1.4327,0.4779,0.5762,1382277.9016,27.7861,19.4746,0.4779,0.582,4953155.8507,28.4349,18.9914,0.4703,0.585,6853421.5715,27.5858,13.492
8.1437,1.4689,0.4707,0.5784,1399253.716,25.2219,13.3532,0.4707,0.5842,5044831.8632,28.5452,15.8247,0.4611,0.5885,7853842.2076,29.7189,11.3403
8.194,1.4269,0.4656,0.5759,1407162.3434,27.5581,16.6683,0.4656,0.5835,6128236.3918,28.7882,16.6542,0.4625,0.5872,8528201.8789,28.8023,14.3981
7.9927,1.4433,0.4745,0.5772,1584607.8417,27.759,21.9783,0.4745,0.5837,5640365.5589,31.7789,25.8331,0.4688,0.5874,8085143.7903,28.423,16.8582
9.0555,1.4439,0.4716,0.5769,1365606.1665,25.8362,13.5444,0.4716,0.584,5830739.2989,28.0473,14.6089,0.4682,0.5882,8552649.348,29.4119,13.5194
9.4135,1.4405,0.4827,0.5768,1428783.6042,27.7846,21.3545,0.4827,0.5832,5413435.4027,31.5065,24.5969,0.4736,0.5873,8072443.395,27.4506,13.672
7.2299,1.5442,0.4826,0.5829,1434585.8916,25.2557,16.6949,0.4826,0.5893,5582955.9171,28.1295,19.0247,0.4731,0.5925,7703232.4925,27.1859,11.8954
7.0335,1.4669,0.468,0.5784,1465496.5209,27.3458,19.109,0.468,0.5843,5190267.1987,29.0651,20.0341,0.4615,0.5875,7259030.3549,27.7952,14.0295
7.0724,1.4614,0.4686,0.578,1409438.402,27.3755,20.0495,0.4686,0.584,5219571.5117,30.9788,23.3546,0.4598,0.5876,7521522.0606,28.3101,13.8497
7.3206,1.459,0.46,0.5779,1439076.7724,25.1236,11.6559,0.46,0.5845,5576539.5665,28.6216,13.9412,0.4541,0.5877,7691202.3223,27.6499,10.0201
7.2829,1.4114,0.4597,0.5751,1445013.335,26.1321,16.9879,0.4597,0.5815,5405269.1972,30.8588,21.4363,0.4539,0.5851,7709550.767,28.1453,14.2941
7.0603,1.5113,0.4789,0.5809,1380971.804,25.061,18.3947,0.4789,0.5872,5450714.2151,30.765,24.9091,0.4708,0.5902,7378217.102,28.7486,15.7885
11.9789,1.4309,0.4809,0.5763,1472954.707,25.3068,10.9116,0.4809,0.5822,5161251.1915,28.3611,12.5937,0.476,0.5857,7426292.2379,28.7792,10.5932
8.2104,1.4651,0.4803,0.5784,1513000.5403,25.1061,18.6985,0.4803,0.5851,5737578.8122,29.2664,23.0159,0.4756,0.5893,8529705.0226,28.8898,18.2721
7.6075,1.4588,0.4661,0.5778,1415084.7409,26.0998,14.6658,0.4661,0.5851,5982281.8772,30.4285,17.9328,0.4563,0.589,8515306.0191,28.5136,10.6251
8.7981,1.4293,0.4822,0.5761,1404422.0107,26.6128,23.4884,0.4822,0.5826,5464653.4581,31.1401,28.6839,0.4793,0.5858,7548858.4111,28.4608,21.6094
8.8817,1.5117,0.4796,0.5808,1310771.7266,26.4224,13.2251,0.4796,0.5861,4717892.5995,29.8599,15.5223,0.4745,0.589,6619428.0059,27.2178,10.5443
7.6279,1.4283,0.4721,0.5761,1455870.6278,27.8615,24.3792,0.4721,0.5826,5527725.5468,31.1771,27.5744,0.4637,0.5865,7989521.9992,27.0204,15.4646
9.7885,1.4005,0.477,0.5743,1390522.8551,27.9893,20.3391,0.477,0.5805,5179545.6104,29.3692,20.6125,0.4719,0.584,7367633.2309,27.5693,15.0602
8.466,1.456,0.4826,0.5777,1447073.4205,27.7758,24.2032,0.4826,0.5841,5472721.5489,30.0833,25.8168,0.4747,0.5877,7771654.7102,29.6416,18.5325
7.5138,1.4398,0.4802,0.5768,1468172.7891,25.832,26.9254,0.4802,0.583,5320500.5485,30.4194,33.6591,0.4747,0.5867,7730826.3184,28.8223,24.5211
9.4236,1.4442,0.4898,0.577,1426744.7287,25.0536,21.6944,0.4898,0.5835,5528866.9467,30.5568,28.6988,0.4799,0.5866,7529971.7015,29.0044,18.3822
11.091,1.4216,0.4795,0.5756,1368629.6073,27.2934,14.7737,0.4795,0.5818,5228841.914,28.5475,14.8895,0.4706,0.5852,7434361.8374,29.114,11.0763
7.0114,1.4729,0.4786,0.5787,1446777.6198,26.2512,25.2143,0.4786,0.5847,5213471.2902,31.0546,31.7832,0.4684,0.5885,7687261.6052,28.1511,17.905
10.0176,1.4418,0.4743,0.5768,1415994.7019,26.6382,13.0536,0.4743,0.5832,5414433.5713,29.6074,14.7042,0.467,0.5866,7575712.7855,28.1105,10.0414
10.326,1.4999,0.4856,0.5805,1555503.9922,25.8065,12.376,0.4856,0.587,5704029.2208,28.6644,13.9176,0.4789,0.5912,8524768.0409,29.6043,11.1049
11.6562,1.4007,0.4759,0.5743,1361942.2046,27.8928,13.7661,0.4759,0.5813,5662330.393,29.171,13.7555,0.4724,0.5848,7880784.9973,28.5471,11.3859
10.6836,1.4195,0.4745,0.5755,1377146.2315,27.5066,13.8498,0.4745,0.5826,5833822.9532,31.4889,16.1606,0.4696,0.5864,8254144.5645,27.7754,10.6019
9.0629,1.4564,0.474,0.5775,1285694.2539,27.72,15.662,0.474,0.5831,4777807.0585,30.4325,17.3421,0.4644,0.5865,7017287.2351,28.6215,10.657
8.9359,1.4085,0.4821,0.5751,1553485.3869,26.1437,24.2834,0.4821,0.581,5217791.8378,29.2435,27.7278,0.4789,0.5845,7411581.6227,29.704,24.7567
7.5367,1.4214,0.4739,0.5757,1463782.4595,27.4869,26.8739,0.4739,0.5827,5815764.1247,28.8744,27.144,0.4657,0.5866,8309798.8933,29.4984,20.5442
10.7004,1.4031,0.4832,0.5745,1410434.1934,27.7755,20.2378,0.4832,0.5806,5127728.6766,29.4951,20.9003,0.4743,0.5846,7658969.6892,29.7939,15.3728
7.8925,1.4024,0.4695,0.5744,1377486.4575,27.8608,24.0518,0.4695,0.5805,5085232.4132,30.1069,25.8009,0.46,0.5851,8029008.3316,27.3349,15.0716
7.1568,1.434,0.4544,0.5765,1477887.9638,27.619,13.8519,0.4544,0.5828,5420381.5821,31.3552,16.2463,0.4504,0.5865,7780306.9248,29.5909,12.1503
7.2129,1.4002,0.4591,0.5745,1471868.3217,26.1115,18.0795,0.4591,0.5815,5824696.9485,28.2556,19.4827,0.4497,0.5847,7844879.7049,27.6588,12.9609
9.0331,1.4121,0.4728,0.5752,1476101.5214,25.1959,16.0529,0.4728,0.5811,5137385.5749,30.7748,21.6199,0.4687,0.5849,7546792.0468,29.2937,16.6803
8.1051,1.4493,0.4788,0.5774,1501074.8898,27.6772,23.9277,0.4788,0.5847,6053120.1913,28.8301,23.6881,0.4694,0.5876,7962136.6978,29.2149,17.0173
11.4529,1.4334,0.4826,0.5761,1298941.7166,25.4917,12.7166,0.4826,0.5818,4833528.8019,29.0431,15.1145,0.4777,0.5853,7061582.9394,29.03,12.376
7.3798,1.5072,0.4808,0.5805,1263620.6202,27.2111,21.7627,0.4808,0.5868,5295727.9111,29.5655,23.4879,0.4707,0.5907,7881670.9427,27.739,13.7956
8.5162,1.4423,0.471,0.5769,1462403.9668,25.6483,14.8662,0.471,0.5834,5484662.3785,30.3526,18.8213,0.4627,0.5869,7755519.6806,28.9603,12.5207
7.5019,1.5858,0.4868,0.5852,1332472.5932,25.1967,13.9917,0.4868,0.5919,5709845.3387,29.722,17.5824,0.4777,0.5952,7976232.9069,29.6512,11.6132
7.5992,1.4664,0.474,0.5784,1455135.799,27.0346,20.0023,0.474,0.5836,4756266.4476,31.1817,24.2582,0.4692,0.5873,7142107.9998,29.8889,18.3273
7.7948,1.4412,0.4816,0.5767,1382819.9454,25.003,24.4492,0.4816,0.5834,5525804.8617,31.1823,33.7674,0.4724,0.5874,8164581.7216,29.8162,22.0436
8.589,1.506,0.4805,0.5807,1435005.4321,26.9394,15.6196,0.4805,0.5871,5532253.3606,29.7851,17.3843,0.4765,0.5905,7802848.6561,29.4083,14.1762
7.2158,1.505,0.4699,0.5806,1414276.0771,27.4363,15.3833,0.4699,0.5865,5201246.6227,28.1092,15.1055,0.4659,0.5901,7560984.5453,29.5008,13.5546
8.0289,1.5291,0.4823,0.582,1434325.2776,25.6878,15.2413,0.4823,0.5872,4761915.5693,30.8636,19.9989,0.4788,0.5905,6953940.1852,27.8387,14.0805
9.0411,1.4769,0.4805,0.5789,1420091.8619,25.2014,14.6523,0.4805,0.5845,4957957.0168,31.001,20.0008,0.4717,0.5879,7180960.5686,28.2617,12.0614
8.4676,1.4222,0.4791,0.5756,1356375.9379,27.4272,25.1418,0.4791,0.582,5324455.0,30.2111,27.6687,0.4726,0.5856,7645870.7771,28.2416,19.1128
7.6667,1.4548,0.4621,0.5772,1163855.239,25.4107,12.1305,0.4621,0.5831,4862435.6235,28.6535,14.2898,0.4541,0.5865,7030764.6315,29.2408,10.5099
9.809,1.4414,0.4729,0.5768,1417524.9995,25.1302,11.6046,0.4729,0.5832,5396493.5612,30.0165,14.9994,0.4673,0.5866,7621776.9292,27.7743,10.3864
9.9422,1.4293,0.4806,0.5759,1293604.7641,25.1848,15.7146,0.4806,0.5825,5383211.507,28.3102,18.1157,0.472,0.5855,7297667.1841,29.4866,14.2252
7.0795,1.4224,0.4673,0.5756,1393804.8193,25.9944,21.8341,0.4673,0.5818,5201744.3684,31.5342,28.8374,0.4586,0.5856,7630178.6036,28.0448,16.6919
7.4715,1.5461,0.4725,0.583,1440297.4334,27.9653,12.4701,0.4725,0.5885,4968660.3605,30.7082,13.8636,0.4683,0.5915,6974619.098,29.5427,10.5438
8.4069,1.4887,0.4819,0.5796,1412701.8274,26.4742,18.3521,0.4819,0.5856,5214531.2688,31.2132,22.9211,0.4785,0.5895,7798556.9208,28.7962,16.9865
10.0665,1.4112,0.487,0.575,1426315.6298,27.5157,24.4395,0.487,0.5817,5533965.7916,28.196,23.4837,0.4794,0.5857,8114849.673,27.8001,17.1987
8.7619,1.5301,0.4787,0.5821,1439869.2468,25.2548,10.7033,0.4787,0.5883,5418067.1366,30.89,14.4122,0.4762,0.5915,7599005.09,28.4058,10.9327
7.9003,1.4117,0.477,0.5751,1416770.5619,25.8336,25.4132,0.477,0.5807,4877380.8914,29.5538,30.4473,0.4687,0.5844,7277552.8537,29.8129,22.6358
8.5805,1.4093,0.469,0.575,1453318.3911,26.1533,17.0989,0.469,0.5814,5455543.7335,30.629,21.1589,0.4622,0.5849,7676961.3887,29.2125,14.9819
7.8478,1.557,0.4834,0.5836,1409679.9053,26.5318,14.8657,0.4834,0.59,5592464.2745,31.5437,18.7578,0.4773,0.5941,8322845.1202,28.38,11.7908
8.7098,1.5339,0.4821,0.5826,1610576.1598,27.7322,14.3282,0.4821,0.588,5121670.3684,29.899,15.3842,0.4754,0.5913,7275212.6884,28.782,10.7811
8.5769,1.4111,0.477,0.5751,1442624.7875,27.2813,23.9775,0.477,0.581,5108535.3342,28.9279,24.8701,0.4722,0.5848,7553319.1816,28.9591,20.4358
7.9547,1.4816,0.4759,0.579,1315523.8757,26.8908,17.8043,0.4759,0.5862,5849239.6933,28.5652,18.3629,0.4716,0.5895,8064634.0566,28.3801,14.9919
8.4372,1.4608,0.4889,0.5779,1349787.6961,26.3655,26.7428,0.4889,0.5834,4833244.297,31.6144,34.3713,0.4787,0.5869,7115779.5089,29.3167,20.6773
8.9645,1.5156,0.4896,0.5812,1416597.4943,27.5066,19.6344,0.4896,0.587,5142167.3605,28.323,19.2758,0.48,0.5911,7830609.6991,29.6129,14.1133
8.0363,1.4645,0.4683,0.578,1275220.086,26.0,13.7245,0.4683,0.5842,5228494.4396,28.6397,15.352,0.4593,0.588,7664216.9035,28.8869,10.6734
7.4746,1.4785,0.4759,0.5791,1456484.4871,26.0483,19.2358,0.4759,0.5852,5325392.1129,30.7554,24.2151,0.4732,0.5889,7736005.1481,29.5663,19.7686
10.1822,1.4033,0.4811,0.5748,1557883.4687,25.1768,17.2781,0.4811,0.5816,5795479.2089,31.6236,24.0018,0.477,0.5855,8288642.4158,28.944,17.3905
8.278,1.5469,0.4834,0.5829,1341294.5555,26.4953,14.2372,0.4834,0.5889,5222849.3569,31.2679,17.8273,0.4795,0.5924,7575457.5629,29.7032,13.541
7.6899,1.4995,0.4768,0.5803,1474294.8732,25.6767,16.1341,0.4768,0.5861,5147030.8981,30.9591,21.201,0.4685,0.5896,7479684.4997,28.7087,13.0994
8.4439,1.4583,0.4795,0.5778,1434476.1428,26.146,19.3378,0.4795,0.5844,5594651.0646,29.1277,21.8299,0.4723,0.5885,8206627.945,27.56,14.7694
8.3842,1.4301,0.4693,0.5762,1445549.1683,27.4004,17.5774,0.4693,0.582,5041777.9114,28.9924,18.273,0.463,0.586,7645036.0658,27.1022,12.4702
8.2779,1.4202,0.4586,0.5754,1293887.7835,25.8367,11.7206,0.4586,0.5813,4994880.3181,29.6766,14.2119,0.4518,0.5851,7415636.0917,29.6233,10.6305
7.5377,1.5384,0.4802,0.5825,1364876.3782,26.7561,16.2778,0.4802,0.5888,5435802.4096,30.1692,18.8041,0.4744,0.5921,7691367.7226,27.4194,12.2158
12.6524,1.4005,0.4854,0.5745,1471930.1173,25.9781,13.8629,0.4854,0.5805,5200478.9071,30.176,16.8454,0.4776,0.5848,7887171.4229,27.5511,10.7106
9.6299,1.4109,0.482,0.575,1438833.1685,27.6476,22.9238,0.482,0.582,5718139.5414,31.3496,26.2393,0.4782,0.5853,7864798.1053,27.6049,17.9372
8.1431,1.4745,0.4803,0.5786,1290263.7518,25.0919,18.1118,0.4803,0.5842,4872968.0595,29.3807,22.73,0.477,0.5875,6991861.712,28.2282,18.2169
10.6037,1.4615,0.4799,0.578,1416397.2568,25.3762,11.5246,0.4799,0.5844,5477188.4622,30.5293,14.9749,0.4714,0.588,7795579.0956,29.3025,10.0095
10.8195,1.436,0.4755,0.5762,1265647.4419,25.6122,11.1577,0.4755,0.5825,5159532.0059,29.1554,13.2014,0.4678,0.5856,7116566.096,29.8822,10.2667
7.9303,1.5168,0.4803,0.5814,1493280.7666,27.6367,17.8803,0.4803,0.5873,5309014.231,29.7129,19.0104,0.476,0.5914,7990991.2792,27.8861,13.87
7.1971,1.5433,0.4827,0.5828,1361656.4022,26.0395,18.1042,0.4827,0.5883,4946746.8865,31.3732,23.6878,0.4773,0.5922,7586692.0739,27.9971,15.1566
9.6124,1.4046,0.4835,0.5745,1363161.398,25.4774,21.3903,0.4835,0.5802,4862827.2878,30.7169,27.9829,0.4788,0.5845,7598661.7669,28.2931,19.9266
9.8149,1.526,0.4833,0.5817,1349756.8691,26.4002,11.3674,0.4833,0.5877,5224267.6557,31.7977,14.7202,0.4787,0.5908,7230669.2987,29.9221,10.8552
7.001,1.4512,0.4739,0.5774,1418435.0032,26.8811,25.3592,0.4739,0.584,5536781.4677,28.4471,26.1475,0.4689,0.588,8141769.4716,28.4575,21.0808
7.5941,1.4006,0.4579,0.5746,1518263.3093,25.5162,14.9077,0.4579,0.5801,4891531.0341,31.9387,21.0621,0.4529,0.5835,7072534.3911,27.0362,12.7261
7.2847,1.5083,0.4853,0.5808,1421794.3096,27.7322,26.9769,0.4853,0.5875,5740986.6033,29.9092,28.4716,0.4795,0.5905,7735035.4574,28.5162,20.534
9.6821,1.4252,0.4803,0.5758,1385035.5954,27.0449,19.2195,0.4803,0.5818,5099764.2811,28.1891,19.3072,0.4744,0.5852,7308550.0409,27.3821,14.5195
8.085,1.4047,0.4593,0.5746,1374681.323,26.114,14.1025,0.4593,0.5819,5923761.7285,28.3719,15.26,0.4557,0.5857,8307669.4338,28.882,13.3983
9.6974,1.4186,0.4722,0.5758,1641368.0624,27.9055,15.9426,0.4722,0.5823,5662330.0605,28.8628,15.7612,0.4638,0.5862,8168926.7723,27.4995,10.446
7.3209,1.4565,0.4802,0.5777,1413139.4559,27.6592,29.5386,0.4802,0.5844,5609224.4448,30.9516,33.2687,0.4712,0.5882,8070469.1367,29.6593,21.8801
8.6507,1.5053,0.4765,0.5805,1330549.7152,26.9927,13.425,0.4765,0.5877,5969624.9882,31.9785,16.662,0.4726,0.5915,8498180.3864,29.4545,12.0265
7.4551,1.5046,0.4782,0.5805,1375708.4028,27.314,19.7776,0.4782,0.5857,4730181.3361,29.8976,21.8915,0.4748,0.5892,7002432.3372,27.2268,15.7118
8.6616,1.4166,0.4717,0.5754,1445277.6053,26.2242,17.793,0.4717,0.5813,5131849.1404,29.1558,20.2106,0.4676,0.5844,7062542.1355,27.9088,15.7446
9.5189,1.4512,0.4804,0.5775,1490302.7932,25.0898,15.0036,0.4804,0.5837,5360652.5035,30.9805,20.4899,0.4724,0.5877,7955775.3487,28.2355,12.7703
10.2966,1.4644,0.4789,0.5781,1368946.7103,25.1668,11.4373,0.4789,0.5853,5919190.4243,29.3643,14.0221,0.4712,0.5887,8108953.59,29.3489,10.3571
9.9231,1.4054,0.4734,0.5746,1383165.1665,25.7356,14.6798,0.4734,0.5812,5436218.5744,30.6946,18.7361,0.4633,0.5852,7976352.4547,27.6001,10.6886
7.6658,1.4645,0.4735,0.578,1301260.4626,25.1066,16.9664,0.4735,0.5845,5428029.0007,31.6456,23.9759,0.4655,0.5883,7892226.2605,29.2056,15.116
8.1385,1.4897,0.4807,0.5798,1502660.1235,26.9093,19.2422,0.4807,0.5863,5666159.3162,29.6235,21.2132,0.477,0.5897,7908608.9551,28.5738,16.8192
10.3733,1.4554,0.4839,0.5776,1404875.3954,26.687,15.7043,0.4839,0.5843,5593175.3889,31.5555,19.47,0.474,0.5885,8315526.6315,28.6601,11.3177
9.3493,1.4734,0.4848,0.5787,1391998.6829,26.4312,17.8501,0.4848,0.5848,5257604.6275,31.5958,22.7297,0.4767,0.588,7376319.0092,28.4088,13.8186
9.9393,1.493,0.4863,0.5799,1459631.7617,26.3077,14.7964,0.4863,0.5859,5270358.091,31.0342,18.4774,0.4798,0.5895,7645820.9473,29.1902,12.7449
